10 0.234375 5.18 5.14
20 0.46875 4.37 4.35
30 0.703125 4.32 4.11
40 0.9375 4.77 4.59
50 1.171875 4.635 4.3
60 1.40625 4.875 4.2
70 1.640625 4.35 4.19
80 1.875 4.32 4.05
90 2.109375 4.585 4.34
100 2.34375 4.19 3.98
200 4.6875 4.78 4.67
300 7.03125 4.69 4.67
400 9.375 4.65 4.64
500 11.71875 4.63 4.57
600 14.0625 4.61 4.6
700 16.40625 4.6 4.39
800 18.75 4.59 4.59
900 21.09375 4.58 4.46
