10 0.234375 5.64 5.49
20 0.46875 5.38 5.3
30 0.703125 5.73 5.64
40 0.9375 5.46 5.41
50 1.171875 5.25 5.21
60 1.40625 5.195 5.14
70 1.640625 6.0 5.98
80 1.875 5.94 5.9
90 2.109375 5.89 5.82
100 2.34375 5.8 5.78
200 4.6875 6.1 6.08
300 7.03125 6.03 5.98
400 9.375 5.99 5.99
500 11.71875 5.97 5.65
600 14.0625 5.96 5.96
700 16.40625 5.95 5.72
800 18.75 5.94 5.69
900 21.09375 5.94 5.71
