100 2.34375 5.8 5.78
200 4.6875 6.1 6.09
300 7.03125 6.03 6.02
400 9.375 6.0 5.99
500 11.71875 5.97 5.97
600 14.0625 5.96 5.96
700 16.40625 5.95 5.94
800 18.75 5.94 5.94
900 21.09375 5.94 5.94
1000 23.4375 5.93 5.93
2000 46.875 5.91 5.58
3000 70.3125 5.91 5.9
4000 93.75 5.91 5.9
5000 117.1875 5.905 5.9
6000 140.625 5.91 5.9
7000 164.0625 5.91 5.9
8000 187.5 5.94 5.9
9000 210.9375 5.95 5.91
